HISTOGRAM: ../bin/data/AlcoyH_salida.xyz.csv
N_puntos: 20380212
N_nodos: 153205
N_nodos_hoja: 114898
MinRadius: 1.4 m
Area_minima: 7.84 m^2

OBSERVADO: 
N_medio_pts/nodo: 177
__min: 0
__max: 3947
Densidad_media: 22.6246
__min: 0
__max: 503.444

ESTIMADO: 
N_medio_pts/nodo: 59.3776
Densidad_media: 7.57367

x_i n_i x_i*n_i rho_i rho_i*n_i
746 6 4476 95.1531 570.918
747 9 6723 95.2806 857.526
748 6 4488 95.4082 572.449
749 11 8239 95.5357 1050.89
750 9 6750 95.6633 860.969
751 13 9763 95.7908 1245.28
752 4 3008 95.9184 383.673
753 11 8283 96.0459 1056.51
754 9 6786 96.1735 865.561
755 11 8305 96.301 1059.31
756 5 3780 96.4286 482.143
757 7 5299 96.5561 675.893
758 7 5306 96.6837 676.786
759 5 3795 96.8112 484.056
760 8 6080 96.9388 775.51
761 10 7610 97.0663 970.663
762 8 6096 97.1939 777.551
763 7 5341 97.3214 681.25
764 9 6876 97.449 877.041
765 7 5355 97.5765 683.036
766 5 3830 97.7041 488.52
767 5 3835 97.8316 489.158
768 10 7680 97.9592 979.592
769 7 5383 98.0867 686.607
770 6 4620 98.2143 589.286
771 3 2313 98.3418 295.026
772 5 3860 98.4694 492.347
773 8 6184 98.5969 788.776
774 8 6192 98.7245 789.796
775 9 6975 98.852 889.668
776 4 3104 98.9796 395.918
777 7 5439 99.1071 693.75
778 6 4668 99.2347 595.408
779 12 9348 99.3622 1192.35
780 5 3900 99.4898 497.449
781 10 7810 99.6174 996.174
782 7 5474 99.7449 698.214
783 8 6264 99.8725 798.98
785 5 3925 100.128 500.638
786 5 3930 100.255 501.276
787 9 7083 100.383 903.444
788 6 4728 100.51 603.061
789 6 4734 100.638 603.827
790 7 5530 100.765 705.357
791 8 6328 100.893 807.143
792 15 11880 101.02 1515.31
793 6 4758 101.148 606.888
794 6 4764 101.276 607.653
795 1 795 101.403 101.403
796 7 5572 101.531 710.714
797 6 4782 101.658 609.949
798 6 4788 101.786 610.714
799 3 2397 101.913 305.74
800 6 4800 102.041 612.245
801 5 4005 102.168 510.842
802 3 2406 102.296 306.888
803 6 4818 102.423 614.541
804 2 1608 102.551 205.102
805 6 4830 102.679 616.071
806 8 6448 102.806 822.449
807 4 3228 102.934 411.735
808 1 808 103.061 103.061
809 5 4045 103.189 515.944
810 4 3240 103.316 413.265
811 3 2433 103.444 310.332
812 5 4060 103.571 517.857
813 1 813 103.699 103.699
814 5 4070 103.827 519.133
815 4 3260 103.954 415.816
816 5 4080 104.082 520.408
817 8 6536 104.209 833.673
818 6 4908 104.337 626.02
819 3 2457 104.464 313.393
820 7 5740 104.592 732.143
821 6 4926 104.719 628.316
822 4 3288 104.847 419.388
823 12 9876 104.974 1259.69
824 5 4120 105.102 525.51
825 2 1650 105.23 210.459
826 5 4130 105.357 526.786
827 4 3308 105.485 421.939
828 2 1656 105.612 211.224
829 3 2487 105.74 317.219
830 2 1660 105.867 211.735
831 5 4155 105.995 529.975
832 4 3328 106.122 424.49
833 5 4165 106.25 531.25
834 5 4170 106.378 531.888
835 4 3340 106.505 426.02
836 3 2508 106.633 319.898
837 5 4185 106.76 533.801
838 6 5028 106.888 641.327
839 4 3356 107.015 428.061
840 5 4200 107.143 535.714
841 2 1682 107.27 214.541
842 9 7578 107.398 966.582
843 5 4215 107.526 537.628
844 6 5064 107.653 645.918
845 7 5915 107.781 754.464
846 4 3384 107.908 431.633
847 6 5082 108.036 648.214
848 4 3392 108.163 432.653
849 2 1698 108.291 216.582
850 2 1700 108.418 216.837
851 1 851 108.546 108.546
852 5 4260 108.673 543.367
853 8 6824 108.801 870.408
854 4 3416 108.929 435.714
855 3 2565 109.056 327.168
856 5 4280 109.184 545.918
857 5 4285 109.311 546.556
858 2 1716 109.439 218.878
859 4 3436 109.566 438.265
860 1 860 109.694 109.694
861 7 6027 109.821 768.75
862 4 3448 109.949 439.796
863 2 1726 110.077 220.153
864 9 7776 110.204 991.837
865 9 7785 110.332 992.985
866 2 1732 110.459 220.918
867 3 2601 110.587 331.76
868 4 3472 110.714 442.857
869 6 5214 110.842 665.051
870 4 3480 110.969 443.878
871 4 3484 111.097 444.388
872 7 6104 111.224 778.571
873 3 2619 111.352 334.056
874 5 4370 111.48 557.398
875 3 2625 111.607 334.821
876 4 3504 111.735 446.939
877 4 3508 111.862 447.449
878 4 3512 111.99 447.959
879 5 4395 112.117 560.587
880 2 1760 112.245 224.49
881 2 1762 112.372 224.745
882 1 882 112.5 112.5
883 2 1766 112.628 225.255
884 4 3536 112.755 451.02
885 6 5310 112.883 677.296
886 2 1772 113.01 226.02
887 4 3548 113.138 452.551
888 3 2664 113.265 339.796
889 2 1778 113.393 226.786
890 4 3560 113.52 454.082
891 5 4455 113.648 568.24
892 3 2676 113.776 341.327
893 4 3572 113.903 455.612
894 2 1788 114.031 228.061
895 1 895 114.158 114.158
896 5 4480 114.286 571.429
897 4 3588 114.413 457.653
898 3 2694 114.541 343.622
899 1 899 114.668 114.668
900 2 1800 114.796 229.592
901 2 1802 114.923 229.847
902 5 4510 115.051 575.255
903 8 7224 115.179 921.429
904 4 3616 115.306 461.225
905 3 2715 115.434 346.301
906 4 3624 115.561 462.245
907 2 1814 115.689 231.378
908 2 1816 115.816 231.633
909 2 1818 115.944 231.888
910 3 2730 116.071 348.214
911 2 1822 116.199 232.398
912 5 4560 116.327 581.633
913 2 1826 116.454 232.908
914 2 1828 116.582 233.163
915 2 1830 116.709 233.418
916 4 3664 116.837 467.347
918 2 1836 117.092 234.184
919 2 1838 117.219 234.439
920 2 1840 117.347 234.694
922 5 4610 117.602 588.01
923 4 3692 117.73 470.918
924 2 1848 117.857 235.714
925 1 925 117.985 117.985
926 4 3704 118.112 472.449
927 2 1854 118.24 236.48
931 3 2793 118.75 356.25
932 3 2796 118.878 356.633
933 1 933 119.005 119.005
934 1 934 119.133 119.133
935 2 1870 119.26 238.52
936 3 2808 119.388 358.163
937 3 2811 119.515 358.546
938 4 3752 119.643 478.571
939 4 3756 119.77 479.082
940 1 940 119.898 119.898
941 1 941 120.026 120.026
943 3 2829 120.281 360.842
944 4 3776 120.408 481.633
947 1 947 120.791 120.791
949 1 949 121.046 121.046
950 1 950 121.173 121.173
952 2 1904 121.429 242.857
953 2 1906 121.556 243.112
954 2 1908 121.684 243.367
955 3 2865 121.811 365.434
956 2 1912 121.939 243.878
957 2 1914 122.066 244.133
958 3 2874 122.194 366.582
959 2 1918 122.321 244.643
960 3 2880 122.449 367.347
961 2 1922 122.577 245.153
962 1 962 122.704 122.704
964 3 2892 122.959 368.878
965 4 3860 123.087 492.347
966 3 2898 123.214 369.643
967 1 967 123.342 123.342
968 2 1936 123.469 246.939
969 1 969 123.597 123.597
970 1 970 123.724 123.724
971 3 2913 123.852 371.556
972 2 1944 123.98 247.959
973 1 973 124.107 124.107
974 2 1948 124.235 248.469
976 1 976 124.49 124.49
977 1 977 124.617 124.617
978 3 2934 124.745 374.235
979 1 979 124.872 124.872
980 1 980 125 125
981 2 1962 125.128 250.255
982 1 982 125.255 125.255
983 2 1966 125.383 250.765
984 1 984 125.51 125.51
986 1 986 125.765 125.765
987 1 987 125.893 125.893
988 3 2964 126.02 378.061
989 1 989 126.148 126.148
990 1 990 126.276 126.276
994 1 994 126.786 126.786
995 1 995 126.913 126.913
996 4 3984 127.041 508.163
997 3 2991 127.168 381.505
998 3 2994 127.296 381.888
1000 1 1000 127.551 127.551
1001 3 3003 127.679 383.036
1002 2 2004 127.806 255.612
1003 1 1003 127.934 127.934
1005 3 3015 128.189 384.566
1008 1 1008 128.571 128.571
1009 1 1009 128.699 128.699
1010 2 2020 128.827 257.653
1011 2 2022 128.954 257.908
1012 4 4048 129.082 516.327
1013 1 1013 129.209 129.209
1015 2 2030 129.464 258.929
1016 1 1016 129.592 129.592
1017 5 5085 129.719 648.597
1018 4 4072 129.847 519.388
1019 3 3057 129.974 389.923
1020 2 2040 130.102 260.204
1021 1 1021 130.23 130.23
1024 3 3072 130.612 391.837
1027 3 3081 130.995 392.985
1028 2 2056 131.122 262.245
1030 3 3090 131.378 394.133
1033 3 3099 131.76 395.281
1034 2 2068 131.888 263.776
1035 1 1035 132.015 132.015
1036 1 1036 132.143 132.143
1037 1 1037 132.27 132.27
1039 1 1039 132.526 132.526
1040 1 1040 132.653 132.653
1042 2 2084 132.908 265.816
1044 1 1044 133.163 133.163
1045 1 1045 133.291 133.291
1046 1 1046 133.418 133.418
1047 2 2094 133.546 267.092
1048 1 1048 133.673 133.673
1049 1 1049 133.801 133.801
1051 2 2102 134.056 268.112
1052 1 1052 134.184 134.184
1053 2 2106 134.311 268.622
1054 1 1054 134.439 134.439
1056 1 1056 134.694 134.694
1057 2 2114 134.821 269.643
1059 2 2118 135.077 270.153
1067 1 1067 136.097 136.097
1070 1 1070 136.48 136.48
1071 2 2142 136.607 273.214
1074 1 1074 136.99 136.99
1075 2 2150 137.117 274.235
1076 2 2152 137.245 274.49
1077 1 1077 137.372 137.372
1080 2 2160 137.755 275.51
1081 2 2162 137.883 275.765
1082 1 1082 138.01 138.01
1086 1 1086 138.52 138.52
1088 1 1088 138.776 138.776
1089 1 1089 138.903 138.903
1092 2 2184 139.286 278.571
1097 1 1097 139.923 139.923
1099 1 1099 140.179 140.179
1104 1 1104 140.816 140.816
1105 1 1105 140.944 140.944
1106 3 3318 141.071 423.214
1107 1 1107 141.199 141.199
1109 1 1109 141.454 141.454
1113 1 1113 141.964 141.964
1114 1 1114 142.092 142.092
1118 2 2236 142.602 285.204
1119 1 1119 142.73 142.73
1120 1 1120 142.857 142.857
1121 3 3363 142.985 428.954
1123 1 1123 143.24 143.24
1126 1 1126 143.622 143.622
1128 1 1128 143.878 143.878
1131 2 2262 144.26 288.52
1141 2 2282 145.536 291.071
1143 1 1143 145.791 145.791
1146 1 1146 146.173 146.173
1147 1 1147 146.301 146.301
1150 1 1150 146.684 146.684
1153 1 1153 147.066 147.066
1156 2 2312 147.449 294.898
1158 1 1158 147.704 147.704
1159 1 1159 147.832 147.832
1163 1 1163 148.342 148.342
1164 1 1164 148.469 148.469
1165 1 1165 148.597 148.597
1167 1 1167 148.852 148.852
1168 1 1168 148.98 148.98
1169 1 1169 149.107 149.107
1170 1 1170 149.235 149.235
1177 2 2354 150.128 300.255
1180 1 1180 150.51 150.51
1181 1 1181 150.638 150.638
1188 1 1188 151.531 151.531
1190 1 1190 151.786 151.786
1194 1 1194 152.296 152.296
1196 3 3588 152.551 457.653
1200 1 1200 153.061 153.061
1216 1 1216 155.102 155.102
1218 1 1218 155.357 155.357
1224 1 1224 156.122 156.122
1232 1 1232 157.143 157.143
1233 1 1233 157.27 157.27
1236 1 1236 157.653 157.653
1238 1 1238 157.908 157.908
1242 1 1242 158.418 158.418
1246 1 1246 158.929 158.929
1253 1 1253 159.821 159.821
1258 1 1258 160.459 160.459
1262 3 3786 160.969 482.908
1266 1 1266 161.48 161.48
1267 1 1267 161.607 161.607
1269 1 1269 161.862 161.862
1270 1 1270 161.99 161.99
1273 1 1273 162.372 162.372
1276 1 1276 162.755 162.755
1281 1 1281 163.393 163.393
1293 1 1293 164.923 164.923
1328 1 1328 169.388 169.388
1355 2 2710 172.832 345.663
1391 1 1391 177.423 177.423
1397 1 1397 178.189 178.189
1438 1 1438 183.418 183.418
1454 1 1454 185.459 185.459
1499 1 1499 191.199 191.199
1503 1 1503 191.709 191.709
1510 1 1510 192.602 192.602
1573 1 1573 200.638 200.638
1765 1 1765 225.128 225.128
1794 1 1794 228.827 228.827
1845 1 1845 235.332 235.332
2203 1 2203 280.995 280.995
2355 1 2355 300.383 300.383
2694 1 2694 343.622 343.622
3947 1 3947 503.444 503.444


HISTOGRAM_DE_NIVELES:
Nodos_hoja_analizados: 114904

x_i n_i

6 2266
7 186
8 564
9 111888


